read_at,city,shop_id,name,day,hour,weekday,locker_type,free,min_qta,price_1h,status
2026-09-25 06:16,florence,5,Uffizi District,2026-09-25,7,weekday,Small,14,5,3.49,read
2026-09-25 06:16,florence,5,Uffizi District,2026-09-25,7,weekday,Standard,10,5,2.49,read
2026-09-25 06:16,florence,5,Uffizi District,2026-09-25,7,weekday,Maxi,14,5,3.49,read
2026-09-25 06:16,rome,2,City Center | Termini Station,2026-09-25,7,weekday,Small,3,1,1.49,read
2026-09-25 06:16,rome,2,City Center | Termini Station,2026-09-25,7,weekday,Standard,19,5,2.49,read
2026-09-25 06:16,rome,2,City Center | Termini Station,2026-09-25,7,weekday,Maxi,11,0,2.99,read
2026-09-25 06:16,florence,6,City Center |  Florence Station,2026-09-25,7,weekday,Small,13,0,3.49,read
2026-09-25 06:16,florence,6,City Center |  Florence Station,2026-09-25,7,weekday,Standard,8,2,2.49,read
2026-09-25 06:16,florence,6,City Center |  Florence Station,2026-09-25,7,weekday,Maxi,13,0,3.49,read
2026-09-25 06:16,naples,7,Naples Centrale Train Station,2026-09-25,7,weekday,Small,13,5,3.49,read
2026-09-25 06:16,naples,7,Naples Centrale Train Station,2026-09-25,7,weekday,Standard,4,0,2.49,read
2026-09-25 06:16,naples,7,Naples Centrale Train Station,2026-09-25,7,weekday,Maxi,13,5,3.49,read
2026-09-25 06:16,venice,8,City Center | Rialto District,2026-09-25,7,weekday,Small,16,5,2.99,read
2026-09-25 06:16,venice,8,City Center | Rialto District,2026-09-25,7,weekday,Standard,16,5,2.99,read
2026-09-25 06:16,venice,8,City Center | Rialto District,2026-09-25,7,weekday,Maxi,16,5,2.99,read
2026-09-25 06:16,venice,9,Santa Lucia Train Station,2026-09-25,7,weekday,Small,9,3,3.49,read
2026-09-25 06:16,venice,9,Santa Lucia Train Station,2026-09-25,7,weekday,Standard,12,5,2.49,read
2026-09-25 06:16,venice,9,Santa Lucia Train Station,2026-09-25,7,weekday,Maxi,9,3,3.49,read
2026-09-25 06:16,catania,10,Via Etnea | Bellini Theater,2026-09-25,7,weekday,Small,9,5,2.99,read
2026-09-25 06:16,catania,10,Via Etnea | Bellini Theater,2026-09-25,7,weekday,Standard,14,5,2.49,read
2026-09-25 06:16,catania,10,Via Etnea | Bellini Theater,2026-09-25,7,weekday,Maxi,9,5,2.99,read
2026-09-25 06:16,pisa,13,City Center | Pisa Station,2026-09-25,7,weekday,Small,10,0,3.49,read
2026-09-25 06:16,pisa,13,City Center | Pisa Station,2026-09-25,7,weekday,Standard,10,5,2.49,read
2026-09-25 06:16,pisa,13,City Center | Pisa Station,2026-09-25,7,weekday,Maxi,10,0,3.49,read
2026-09-25 06:16,verona,14,Verona Arena,2026-09-25,7,weekday,Small,14,5,3.49,read
2026-09-25 06:16,verona,14,Verona Arena,2026-09-25,7,weekday,Standard,12,5,2.49,read
2026-09-25 06:16,verona,14,Verona Arena,2026-09-25,7,weekday,Maxi,14,5,3.49,read
2026-09-25 06:16,turin,17,Turin Porta Nuova Train Station,2026-09-25,7,weekday,Small,14,5,3.49,read
2026-09-25 06:16,turin,17,Turin Porta Nuova Train Station,2026-09-25,7,weekday,Standard,12,5,2.49,read
2026-09-25 06:16,turin,17,Turin Porta Nuova Train Station,2026-09-25,7,weekday,Maxi,14,5,3.49,read
2026-09-25 06:16,bari,18,Bari Centrale Train Station,2026-09-25,7,weekday,Small,10,5,1.49,read
2026-09-25 06:16,bari,18,Bari Centrale Train Station,2026-09-25,7,weekday,Standard,19,5,2.49,read
2026-09-25 06:16,bari,18,Bari Centrale Train Station,2026-09-25,7,weekday,Maxi,18,5,3.49,read
2026-09-25 06:16,rome,21,Colosseum,2026-09-25,7,weekday,Small,23,5,3.49,read
2026-09-25 06:16,rome,21,Colosseum,2026-09-25,7,weekday,Standard,15,5,2.49,read
2026-09-25 06:16,rome,21,Colosseum,2026-09-25,7,weekday,Maxi,23,5,3.49,read
2026-09-25 06:16,rome,22,Trastevere,2026-09-25,7,weekday,Small,15,5,2.99,read
2026-09-25 06:16,rome,22,Trastevere,2026-09-25,7,weekday,Standard,5,2,2.49,read
2026-09-25 06:16,rome,22,Trastevere,2026-09-25,7,weekday,Maxi,15,5,2.99,read
2026-09-25 06:16,florence,24,Florence SMN Train Station,2026-09-25,7,weekday,Small,19,5,1.49,read
2026-09-25 06:16,florence,24,Florence SMN Train Station,2026-09-25,7,weekday,Standard,26,5,2.49,read
2026-09-25 06:16,florence,24,Florence SMN Train Station,2026-09-25,7,weekday,Maxi,18,5,3.49,read
2026-09-25 06:16,genoa,25,Genoa Piazza Principe Train Station,2026-09-25,7,weekday,Small,8,5,3.49,read
2026-09-25 06:16,genoa,25,Genoa Piazza Principe Train Station,2026-09-25,7,weekday,Standard,11,5,2.49,read
2026-09-25 06:16,genoa,25,Genoa Piazza Principe Train Station,2026-09-25,7,weekday,Maxi,8,5,3.49,read
2026-09-25 06:16,palermo,26,City Center | Massimo Theater,2026-09-25,7,weekday,Small,13,5,2.99,read
2026-09-25 06:16,palermo,26,City Center | Massimo Theater,2026-09-25,7,weekday,Standard,18,5,2.49,read
2026-09-25 06:16,palermo,26,City Center | Massimo Theater,2026-09-25,7,weekday,Maxi,13,5,2.99,read
2026-09-25 06:16,rome,31,Termini Train Station,2026-09-25,7,weekday,Small,11,5,1.49,read
2026-09-25 06:16,rome,31,Termini Train Station,2026-09-25,7,weekday,Standard,18,5,2.49,read
2026-09-25 06:16,rome,31,Termini Train Station,2026-09-25,7,weekday,Maxi,13,5,3.49,read
2026-09-25 06:16,bologna,32,Bologna Centrale Train Station,2026-09-25,7,weekday,Small,17,5,1.49,read
2026-09-25 06:16,bologna,32,Bologna Centrale Train Station,2026-09-25,7,weekday,Standard,29,5,2.49,read
2026-09-25 06:16,bologna,32,Bologna Centrale Train Station,2026-09-25,7,weekday,Maxi,21,5,3.49,read
2026-09-25 06:16,milan,36,Cadorna Train Station,2026-09-25,7,weekday,Small,32,5,1.49,read
2026-09-25 06:16,milan,36,Cadorna Train Station,2026-09-25,7,weekday,Standard,37,5,2.49,read
2026-09-25 06:16,milan,36,Cadorna Train Station,2026-09-25,7,weekday,Maxi,22,5,3.49,read
2026-09-25 06:16,siena,38,Piazza del Campo,2026-09-25,7,weekday,Small,6,5,1.49,read
2026-09-25 06:16,siena,38,Piazza del Campo,2026-09-25,7,weekday,Standard,28,5,2.49,read
2026-09-25 06:16,siena,38,Piazza del Campo,2026-09-25,7,weekday,Maxi,21,5,3.49,read
2026-09-25 06:16,brescia,40,Brescia Train Station,2026-09-25,7,weekday,Small,3,3,1.49,read
2026-09-25 06:16,brescia,40,Brescia Train Station,2026-09-25,7,weekday,Standard,16,5,2.49,read
2026-09-25 06:16,brescia,40,Brescia Train Station,2026-09-25,7,weekday,Maxi,13,5,2.99,read
2026-09-25 06:16,pisa,39,Pisa Centrale Train Station,2026-09-25,7,weekday,Small,13,5,1.49,read
2026-09-25 06:16,pisa,39,Pisa Centrale Train Station,2026-09-25,7,weekday,Standard,25,5,2.49,read
2026-09-25 06:16,pisa,39,Pisa Centrale Train Station,2026-09-25,7,weekday,Maxi,14,5,3.49,read
2026-09-25 06:16,rome,37,St. Peter's Basilica,2026-09-25,7,weekday,Small,5,2,1.49,read
2026-09-25 06:16,rome,37,St. Peter's Basilica,2026-09-25,7,weekday,Standard,22,5,2.49,read
2026-09-25 06:16,rome,37,St. Peter's Basilica,2026-09-25,7,weekday,Maxi,15,5,3.49,read
2026-09-25 06:16,milan,47,Duomo District,2026-09-25,7,weekday,Small,10,5,1.49,read
2026-09-25 06:16,milan,47,Duomo District,2026-09-25,7,weekday,Standard,20,5,2.49,read
2026-09-25 06:16,milan,47,Duomo District,2026-09-25,7,weekday,Maxi,14,5,3.49,read
2026-09-25 06:16,bologna,48,Sant'Orsola Hospital,2026-09-25,7,weekday,Small,29,5,0.99,read
2026-09-25 06:16,bologna,48,Sant'Orsola Hospital,2026-09-25,7,weekday,Standard,10,5,1.49,read
2026-09-25 06:16,bologna,48,Sant'Orsola Hospital,2026-09-25,7,weekday,Maxi,10,5,1.49,read
2026-09-25 06:16,venice,51,Rialto Bridge,2026-09-25,7,weekday,Small,13,5,1.49,read
2026-09-25 06:16,venice,51,Rialto Bridge,2026-09-25,7,weekday,Standard,29,5,2.49,read
2026-09-25 06:16,venice,51,Rialto Bridge,2026-09-25,7,weekday,Maxi,24,5,2.99,read
2026-09-25 06:16,parma,50,Parma Train Station,2026-09-25,7,weekday,Small,31,5,2.99,read
2026-09-25 06:16,parma,50,Parma Train Station,2026-09-25,7,weekday,Standard,31,5,2.99,read
2026-09-25 06:16,parma,50,Parma Train Station,2026-09-25,7,weekday,Maxi,31,5,2.99,read
2026-09-25 06:16,bologna,56,Piazza Maggiore | City Center,2026-09-25,7,weekday,Small,22,5,1.49,read
2026-09-25 06:16,bologna,56,Piazza Maggiore | City Center,2026-09-25,7,weekday,Standard,36,5,2.49,read
2026-09-25 06:16,bologna,56,Piazza Maggiore | City Center,2026-09-25,7,weekday,Maxi,31,5,3.49,read
2026-09-25 06:16,milan,59,Porta Garibaldi Train Station,2026-09-25,7,weekday,Small,12,5,1.49,read
2026-09-25 06:16,milan,59,Porta Garibaldi Train Station,2026-09-25,7,weekday,Standard,32,5,2.49,read
2026-09-25 06:16,milan,59,Porta Garibaldi Train Station,2026-09-25,7,weekday,Maxi,30,5,3.49,read
2026-09-25 06:16,naples,60,Naples Port - Molo Beverello,2026-09-25,7,weekday,Small,12,5,1.49,read
2026-09-25 06:16,naples,60,Naples Port - Molo Beverello,2026-09-25,7,weekday,Standard,31,5,2.49,read
2026-09-25 06:16,naples,60,Naples Port - Molo Beverello,2026-09-25,7,weekday,Maxi,22,5,3.49,read
2026-09-25 12:15,rome,1,Vatican Museums,2026-09-25,13,weekday,Small,11,5,3.49,read
2026-09-25 12:15,rome,1,Vatican Museums,2026-09-25,13,weekday,Standard,0,0,2.49,read
2026-09-25 12:15,rome,1,Vatican Museums,2026-09-25,13,weekday,Maxi,11,5,3.49,read
2026-09-25 12:15,milan,3,Milano Centrale Train Station,2026-09-25,13,weekday,Small,13,5,1.49,read
2026-09-25 12:15,milan,3,Milano Centrale Train Station,2026-09-25,13,weekday,Standard,30,5,2.49,read
2026-09-25 12:15,milan,3,Milano Centrale Train Station,2026-09-25,13,weekday,Maxi,6,5,3.49,read
2026-09-25 12:15,rome,4,Spanish Steps District,2026-09-25,13,weekday,Small,1,1,3.49,read
2026-09-25 12:15,rome,4,Spanish Steps District,2026-09-25,13,weekday,Standard,0,0,2.49,read
2026-09-25 12:15,rome,4,Spanish Steps District,2026-09-25,13,weekday,Maxi,1,1,3.49,read
2026-09-25 12:15,florence,5,Uffizi District,2026-09-25,13,weekday,Small,2,2,3.49,read
2026-09-25 12:15,florence,5,Uffizi District,2026-09-25,13,weekday,Standard,1,1,2.49,read
2026-09-25 12:15,florence,5,Uffizi District,2026-09-25,13,weekday,Maxi,2,2,3.49,read
2026-09-25 12:15,rome,2,City Center | Termini Station,2026-09-25,13,weekday,Small,0,0,1.49,read
2026-09-25 12:15,rome,2,City Center | Termini Station,2026-09-25,13,weekday,Standard,1,0,2.49,read
2026-09-25 12:15,rome,2,City Center | Termini Station,2026-09-25,13,weekday,Maxi,0,0,2.99,read
2026-09-25 12:15,florence,6,City Center |  Florence Station,2026-09-25,13,weekday,Small,0,0,3.49,read
2026-09-25 12:15,florence,6,City Center |  Florence Station,2026-09-25,13,weekday,Standard,0,0,2.49,read
2026-09-25 12:15,florence,6,City Center |  Florence Station,2026-09-25,13,weekday,Maxi,0,0,3.49,read
2026-09-25 12:15,naples,7,Naples Centrale Train Station,2026-09-25,13,weekday,Small,6,5,3.49,read
2026-09-25 12:15,naples,7,Naples Centrale Train Station,2026-09-25,13,weekday,Standard,1,0,2.49,read
2026-09-25 12:15,naples,7,Naples Centrale Train Station,2026-09-25,13,weekday,Maxi,6,5,3.49,read
2026-09-25 12:15,venice,8,City Center | Rialto District,2026-09-25,13,weekday,Small,8,5,2.99,read
2026-09-25 12:15,venice,8,City Center | Rialto District,2026-09-25,13,weekday,Standard,8,5,2.99,read
2026-09-25 12:15,venice,8,City Center | Rialto District,2026-09-25,13,weekday,Maxi,8,5,2.99,read
2026-09-25 12:15,venice,9,Santa Lucia Train Station,2026-09-25,13,weekday,Small,1,0,3.49,read
2026-09-25 12:15,venice,9,Santa Lucia Train Station,2026-09-25,13,weekday,Standard,0,0,2.49,read
2026-09-25 12:15,venice,9,Santa Lucia Train Station,2026-09-25,13,weekday,Maxi,1,0,3.49,read
2026-09-25 12:15,catania,10,Via Etnea | Bellini Theater,2026-09-25,13,weekday,Small,8,5,2.99,read
2026-09-25 12:15,catania,10,Via Etnea | Bellini Theater,2026-09-25,13,weekday,Standard,13,5,2.49,read
2026-09-25 12:15,catania,10,Via Etnea | Bellini Theater,2026-09-25,13,weekday,Maxi,8,5,2.99,read
2026-09-25 12:15,pisa,13,City Center | Pisa Station,2026-09-25,13,weekday,Small,0,0,3.49,read
2026-09-25 12:15,pisa,13,City Center | Pisa Station,2026-09-25,13,weekday,Standard,0,0,2.49,read
2026-09-25 12:15,pisa,13,City Center | Pisa Station,2026-09-25,13,weekday,Maxi,0,0,3.49,read
2026-09-25 12:15,verona,14,Verona Arena,2026-09-25,13,weekday,Small,6,5,3.49,read
2026-09-25 12:15,verona,14,Verona Arena,2026-09-25,13,weekday,Standard,0,0,2.49,read
2026-09-25 12:15,verona,14,Verona Arena,2026-09-25,13,weekday,Maxi,6,5,3.49,read
2026-09-25 12:15,turin,17,Turin Porta Nuova Train Station,2026-09-25,13,weekday,Small,6,5,3.49,read
2026-09-25 12:15,turin,17,Turin Porta Nuova Train Station,2026-09-25,13,weekday,Standard,0,0,2.49,read
2026-09-25 12:15,turin,17,Turin Porta Nuova Train Station,2026-09-25,13,weekday,Maxi,6,5,3.49,read
2026-09-25 12:15,bari,18,Bari Centrale Train Station,2026-09-25,13,weekday,Small,0,0,1.49,read
2026-09-25 12:15,bari,18,Bari Centrale Train Station,2026-09-25,13,weekday,Standard,0,0,2.49,read
2026-09-25 12:15,bari,18,Bari Centrale Train Station,2026-09-25,13,weekday,Maxi,15,5,3.49,read
2026-09-25 12:15,rome,21,Colosseum,2026-09-25,13,weekday,Small,11,5,3.49,read
2026-09-25 12:15,rome,21,Colosseum,2026-09-25,13,weekday,Standard,0,0,2.49,read
2026-09-25 12:15,rome,21,Colosseum,2026-09-25,13,weekday,Maxi,11,5,3.49,read
2026-09-25 12:15,rome,22,Trastevere,2026-09-25,13,weekday,Small,7,5,2.99,read
2026-09-25 12:15,rome,22,Trastevere,2026-09-25,13,weekday,Standard,3,2,2.49,read
2026-09-25 12:15,rome,22,Trastevere,2026-09-25,13,weekday,Maxi,7,5,2.99,read
2026-09-25 12:15,florence,24,Florence SMN Train Station,2026-09-25,13,weekday,Small,0,0,1.49,read
2026-09-25 12:15,florence,24,Florence SMN Train Station,2026-09-25,13,weekday,Standard,0,0,2.49,read
2026-09-25 12:15,florence,24,Florence SMN Train Station,2026-09-25,13,weekday,Maxi,0,0,3.49,read
2026-09-25 12:15,genoa,25,Genoa Piazza Principe Train Station,2026-09-25,13,weekday,Small,5,5,3.49,read
2026-09-25 12:15,genoa,25,Genoa Piazza Principe Train Station,2026-09-25,13,weekday,Standard,7,5,2.49,read
2026-09-25 12:15,genoa,25,Genoa Piazza Principe Train Station,2026-09-25,13,weekday,Maxi,5,5,3.49,read
2026-09-25 12:15,palermo,26,City Center | Massimo Theater,2026-09-25,13,weekday,Small,4,4,2.99,read
2026-09-25 12:15,palermo,26,City Center | Massimo Theater,2026-09-25,13,weekday,Standard,11,5,2.49,read
2026-09-25 12:15,palermo,26,City Center | Massimo Theater,2026-09-25,13,weekday,Maxi,4,4,2.99,read
2026-09-25 12:15,rome,31,Termini Train Station,2026-09-25,13,weekday,Small,0,0,1.49,read
2026-09-25 12:15,rome,31,Termini Train Station,2026-09-25,13,weekday,Standard,0,0,2.49,read
2026-09-25 12:15,rome,31,Termini Train Station,2026-09-25,13,weekday,Maxi,0,0,3.49,read
2026-09-25 12:15,bologna,32,Bologna Centrale Train Station,2026-09-25,13,weekday,Small,7,5,1.49,read
2026-09-25 12:15,bologna,32,Bologna Centrale Train Station,2026-09-25,13,weekday,Standard,11,5,2.49,read
2026-09-25 12:15,bologna,32,Bologna Centrale Train Station,2026-09-25,13,weekday,Maxi,0,0,3.49,read
2026-09-25 12:15,milan,36,Cadorna Train Station,2026-09-25,13,weekday,Small,15,5,1.49,read
2026-09-25 12:15,milan,36,Cadorna Train Station,2026-09-25,13,weekday,Standard,11,5,2.49,read
2026-09-25 12:15,milan,36,Cadorna Train Station,2026-09-25,13,weekday,Maxi,0,0,3.49,read
2026-09-25 12:15,siena,38,Piazza del Campo,2026-09-25,13,weekday,Small,5,5,1.49,read
2026-09-25 12:15,siena,38,Piazza del Campo,2026-09-25,13,weekday,Standard,26,5,2.49,read
2026-09-25 12:15,siena,38,Piazza del Campo,2026-09-25,13,weekday,Maxi,20,5,3.49,read
2026-09-25 12:15,brescia,40,Brescia Train Station,2026-09-25,13,weekday,Small,3,3,1.49,read
2026-09-25 12:15,brescia,40,Brescia Train Station,2026-09-25,13,weekday,Standard,16,5,2.49,read
2026-09-25 12:15,brescia,40,Brescia Train Station,2026-09-25,13,weekday,Maxi,11,5,2.99,read
2026-09-25 12:15,pisa,39,Pisa Centrale Train Station,2026-09-25,13,weekday,Small,6,5,1.49,read
2026-09-25 12:15,pisa,39,Pisa Centrale Train Station,2026-09-25,13,weekday,Standard,21,5,2.49,read
2026-09-25 12:15,pisa,39,Pisa Centrale Train Station,2026-09-25,13,weekday,Maxi,9,5,3.49,read
2026-09-25 12:15,rome,37,St. Peter's Basilica,2026-09-25,13,weekday,Small,2,2,1.49,read
2026-09-25 12:15,rome,37,St. Peter's Basilica,2026-09-25,13,weekday,Standard,20,5,2.49,read
2026-09-25 12:15,rome,37,St. Peter's Basilica,2026-09-25,13,weekday,Maxi,10,5,3.49,read
2026-09-25 12:15,milan,47,Duomo District,2026-09-25,13,weekday,Small,1,1,1.49,read
2026-09-25 12:15,milan,47,Duomo District,2026-09-25,13,weekday,Standard,10,5,2.49,read
2026-09-25 12:15,milan,47,Duomo District,2026-09-25,13,weekday,Maxi,4,4,3.49,read
2026-09-25 12:15,bologna,48,Sant'Orsola Hospital,2026-09-25,13,weekday,Small,29,5,0.99,read
2026-09-25 12:15,bologna,48,Sant'Orsola Hospital,2026-09-25,13,weekday,Standard,10,5,1.49,read
2026-09-25 12:15,bologna,48,Sant'Orsola Hospital,2026-09-25,13,weekday,Maxi,10,5,1.49,read
2026-09-25 12:15,venice,51,Rialto Bridge,2026-09-25,13,weekday,Small,11,5,1.49,read
2026-09-25 12:15,venice,51,Rialto Bridge,2026-09-25,13,weekday,Standard,24,5,2.49,read
2026-09-25 12:15,venice,51,Rialto Bridge,2026-09-25,13,weekday,Maxi,20,5,2.99,read
2026-09-25 12:15,parma,50,Parma Train Station,2026-09-25,13,weekday,Small,24,5,2.99,read
2026-09-25 12:15,parma,50,Parma Train Station,2026-09-25,13,weekday,Standard,24,5,2.99,read
2026-09-25 12:15,parma,50,Parma Train Station,2026-09-25,13,weekday,Maxi,24,5,2.99,read
2026-09-25 12:15,bologna,56,Piazza Maggiore | City Center,2026-09-25,13,weekday,Small,20,5,1.49,read
2026-09-25 12:15,bologna,56,Piazza Maggiore | City Center,2026-09-25,13,weekday,Standard,36,5,2.49,read
2026-09-25 12:15,bologna,56,Piazza Maggiore | City Center,2026-09-25,13,weekday,Maxi,30,5,3.49,read
2026-09-25 12:15,milan,59,Porta Garibaldi Train Station,2026-09-25,13,weekday,Small,9,5,1.49,read
2026-09-25 12:15,milan,59,Porta Garibaldi Train Station,2026-09-25,13,weekday,Standard,30,5,2.49,read
2026-09-25 12:15,milan,59,Porta Garibaldi Train Station,2026-09-25,13,weekday,Maxi,27,5,3.49,read
2026-09-25 12:15,naples,60,Naples Port - Molo Beverello,2026-09-25,13,weekday,Small,9,5,1.49,read
2026-09-25 12:15,naples,60,Naples Port - Molo Beverello,2026-09-25,13,weekday,Standard,26,5,2.49,read
2026-09-25 12:15,naples,60,Naples Port - Molo Beverello,2026-09-25,13,weekday,Maxi,17,5,3.49,read
2026-09-25 14:17,rome,1,Vatican Museums,2026-09-25,15,weekday,Small,16,5,3.49,read
2026-09-25 14:17,rome,1,Vatican Museums,2026-09-25,15,weekday,Standard,0,0,2.49,read
2026-09-25 14:17,rome,1,Vatican Museums,2026-09-25,15,weekday,Maxi,16,5,3.49,read
2026-09-25 14:17,milan,3,Milano Centrale Train Station,2026-09-25,15,weekday,Small,9,5,1.49,read
2026-09-25 14:17,milan,3,Milano Centrale Train Station,2026-09-25,15,weekday,Standard,25,5,2.49,read
2026-09-25 14:17,milan,3,Milano Centrale Train Station,2026-09-25,15,weekday,Maxi,11,5,3.49,read
2026-09-25 14:17,rome,4,Spanish Steps District,2026-09-25,15,weekday,Small,6,5,3.49,read
2026-09-25 14:17,rome,4,Spanish Steps District,2026-09-25,15,weekday,Standard,0,0,2.49,read
2026-09-25 14:17,rome,4,Spanish Steps District,2026-09-25,15,weekday,Maxi,6,5,3.49,read
2026-09-25 14:17,florence,5,Uffizi District,2026-09-25,15,weekday,Small,10,5,3.49,read
2026-09-25 14:17,florence,5,Uffizi District,2026-09-25,15,weekday,Standard,3,3,2.49,read
